"","season_number","match_point","match_flag","coach_name","enemy_team","home_away","squad_list","myteam_name"
"3129","2015","1","draw","Garry Monk","Bournemouth","home","	Lukasz Fabianski	Kristoffer Nordfeldt	Gerhard Tremmel	Josh Vickers	Federico Fernandez	Ashley Williams	Jordi Amat	Kyle Bartley	Joe Rodon	Franck Tabanou	Neil Taylor	Stephen Kingsley	Kyle Naughton	Angel Rangel	Daniel Alfei	Connor Roberts	Liam Shephard	Sung-Yong Ki	Jack Cork	Jonjo Shelvey	Leroy Fer	Matt Grimes	Leon Britton	Jay Fulton	Gylfi Sigurdsson	Andre Ayew	Jefferson Montero	Wayne Routledge	Daniel James	Nathan Dyer	Modou Barrow	Kenji Gorre	Bafetimbi Gomis	Eder	Alberto Paloschi	Marvin Emnes","Swansea"
"3130","2015","0","lose","Garry Monk","Liverpool","away","	Lukasz Fabianski	Kristoffer Nordfeldt	Gerhard Tremmel	Josh Vickers	Federico Fernandez	Ashley Williams	Jordi Amat	Kyle Bartley	Joe Rodon	Franck Tabanou	Neil Taylor	Stephen Kingsley	Kyle Naughton	Angel Rangel	Daniel Alfei	Connor Roberts	Liam Shephard	Sung-Yong Ki	Jack Cork	Jonjo Shelvey	Leroy Fer	Matt Grimes	Leon Britton	Jay Fulton	Gylfi Sigurdsson	Andre Ayew	Jefferson Montero	Wayne Routledge	Daniel James	Nathan Dyer	Modou Barrow	Kenji Gorre	Bafetimbi Gomis	Eder	Alberto Paloschi	Marvin Emnes","Swansea"
"3131","2015","0","lose","Garry Monk","Leicester","home","	Lukasz Fabianski	Kristoffer Nordfeldt	Gerhard Tremmel	Josh Vickers	Federico Fernandez	Ashley Williams	Jordi Amat	Kyle Bartley	Joe Rodon	Franck Tabanou	Neil Taylor	Stephen Kingsley	Kyle Naughton	Angel Rangel	Daniel Alfei	Connor Roberts	Liam Shephard	Sung-Yong Ki	Jack Cork	Jonjo Shelvey	Leroy Fer	Matt Grimes	Leon Britton	Jay Fulton	Gylfi Sigurdsson	Andre Ayew	Jefferson Montero	Wayne Routledge	Daniel James	Nathan Dyer	Modou Barrow	Kenji Gorre	Bafetimbi Gomis	Eder	Alberto Paloschi	Marvin Emnes","Swansea"
"3132","2015","0","lose","Alan Curtis","Manchester City","away","	Lukasz Fabianski	Kristoffer Nordfeldt	Gerhard Tremmel	Josh Vickers	Federico Fernandez	Ashley Williams	Jordi Amat	Kyle Bartley	Joe Rodon	Franck Tabanou	Neil Taylor	Stephen Kingsley	Kyle Naughton	Angel Rangel	Daniel Alfei	Connor Roberts	Liam Shephard	Sung-Yong Ki	Jack Cork	Jonjo Shelvey	Leroy Fer	Matt Grimes	Leon Britton	Jay Fulton	Gylfi Sigurdsson	Andre Ayew	Jefferson Montero	Wayne Routledge	Daniel James	Nathan Dyer	Modou Barrow	Kenji Gorre	Bafetimbi Gomis	Eder	Alberto Paloschi	Marvin Emnes","Swansea"
"3133","2015","1","draw","Alan Curtis","West Ham","home","	Lukasz Fabianski	Kristoffer Nordfeldt	Gerhard Tremmel	Josh Vickers	Federico Fernandez	Ashley Williams	Jordi Amat	Kyle Bartley	Joe Rodon	Franck Tabanou	Neil Taylor	Stephen Kingsley	Kyle Naughton	Angel Rangel	Daniel Alfei	Connor Roberts	Liam Shephard	Sung-Yong Ki	Jack Cork	Jonjo Shelvey	Leroy Fer	Matt Grimes	Leon Britton	Jay Fulton	Gylfi Sigurdsson	Andre Ayew	Jefferson Montero	Wayne Routledge	Daniel James	Nathan Dyer	Modou Barrow	Kenji Gorre	Bafetimbi Gomis	Eder	Alberto Paloschi	Marvin Emnes","Swansea"
"3134","2015","3","win","Alan Curtis","West Brom","home","	Lukasz Fabianski	Kristoffer Nordfeldt	Gerhard Tremmel	Josh Vickers	Federico Fernandez	Ashley Williams	Jordi Amat	Kyle Bartley	Joe Rodon	Franck Tabanou	Neil Taylor	Stephen Kingsley	Kyle Naughton	Angel Rangel	Daniel Alfei	Connor Roberts	Liam Shephard	Sung-Yong Ki	Jack Cork	Jonjo Shelvey	Leroy Fer	Matt Grimes	Leon Britton	Jay Fulton	Gylfi Sigurdsson	Andre Ayew	Jefferson Montero	Wayne Routledge	Daniel James	Nathan Dyer	Modou Barrow	Kenji Gorre	Bafetimbi Gomis	Eder	Alberto Paloschi	Marvin Emnes","Swansea"
"3135","2015","1","draw","Alan Curtis","Crystal Palace","away","	Lukasz Fabianski	Kristoffer Nordfeldt	Gerhard Tremmel	Josh Vickers	Federico Fernandez	Ashley Williams	Jordi Amat	Kyle Bartley	Joe Rodon	Franck Tabanou	Neil Taylor	Stephen Kingsley	Kyle Naughton	Angel Rangel	Daniel Alfei	Connor Roberts	Liam Shephard	Sung-Yong Ki	Jack Cork	Jonjo Shelvey	Leroy Fer	Matt Grimes	Leon Britton	Jay Fulton	Gylfi Sigurdsson	Andre Ayew	Jefferson Montero	Wayne Routledge	Daniel James	Nathan Dyer	Modou Barrow	Kenji Gorre	Bafetimbi Gomis	Eder	Alberto Paloschi	Marvin Emnes","Swansea"
"3136","2015","0","lose","Alan Curtis","Manchester Utd.","away","	Lukasz Fabianski	Kristoffer Nordfeldt	Gerhard Tremmel	Josh Vickers	Federico Fernandez	Ashley Williams	Jordi Amat	Kyle Bartley	Joe Rodon	Franck Tabanou	Neil Taylor	Stephen Kingsley	Kyle Naughton	Angel Rangel	Daniel Alfei	Connor Roberts	Liam Shephard	Sung-Yong Ki	Jack Cork	Jonjo Shelvey	Leroy Fer	Matt Grimes	Leon Britton	Jay Fulton	Gylfi Sigurdsson	Andre Ayew	Jefferson Montero	Wayne Routledge	Daniel James	Nathan Dyer	Modou Barrow	Kenji Gorre	Bafetimbi Gomis	Eder	Alberto Paloschi	Marvin Emnes","Swansea"
"3137","2015","0","lose","Alan Curtis","Sunderland","home","	Lukasz Fabianski	Kristoffer Nordfeldt	Gerhard Tremmel	Josh Vickers	Federico Fernandez	Ashley Williams	Jordi Amat	Kyle Bartley	Joe Rodon	Franck Tabanou	Neil Taylor	Stephen Kingsley	Kyle Naughton	Angel Rangel	Daniel Alfei	Connor Roberts	Liam Shephard	Sung-Yong Ki	Jack Cork	Jonjo Shelvey	Leroy Fer	Matt Grimes	Leon Britton	Jay Fulton	Gylfi Sigurdsson	Andre Ayew	Jefferson Montero	Wayne Routledge	Daniel James	Nathan Dyer	Modou Barrow	Kenji Gorre	Bafetimbi Gomis	Eder	Alberto Paloschi	Marvin Emnes","Swansea"
"3138","2015","3","win","Alan Curtis","Watford","home","	Lukasz Fabianski	Kristoffer Nordfeldt	Gerhard Tremmel	Josh Vickers	Federico Fernandez	Ashley Williams	Jordi Amat	Kyle Bartley	Joe Rodon	Franck Tabanou	Neil Taylor	Stephen Kingsley	Kyle Naughton	Angel Rangel	Daniel Alfei	Connor Roberts	Liam Shephard	Sung-Yong Ki	Jack Cork	Jonjo Shelvey	Leroy Fer	Matt Grimes	Leon Britton	Jay Fulton	Gylfi Sigurdsson	Andre Ayew	Jefferson Montero	Wayne Routledge	Daniel James	Nathan Dyer	Modou Barrow	Kenji Gorre	Bafetimbi Gomis	Eder	Alberto Paloschi	Marvin Emnes","Swansea"
"3139","2015","3","win","Francesco Guidolin","Everton","away","	Lukasz Fabianski	Kristoffer Nordfeldt	Gerhard Tremmel	Josh Vickers	Federico Fernandez	Ashley Williams	Jordi Amat	Kyle Bartley	Joe Rodon	Franck Tabanou	Neil Taylor	Stephen Kingsley	Kyle Naughton	Angel Rangel	Daniel Alfei	Connor Roberts	Liam Shephard	Sung-Yong Ki	Jack Cork	Jonjo Shelvey	Leroy Fer	Matt Grimes	Leon Britton	Jay Fulton	Gylfi Sigurdsson	Andre Ayew	Jefferson Montero	Wayne Routledge	Daniel James	Nathan Dyer	Modou Barrow	Kenji Gorre	Bafetimbi Gomis	Eder	Alberto Paloschi	Marvin Emnes","Swansea"
"3140","2015","1","draw","Francesco Guidolin","West Brom","away","	Lukasz Fabianski	Kristoffer Nordfeldt	Gerhard Tremmel	Josh Vickers	Federico Fernandez	Ashley Williams	Jordi Amat	Kyle Bartley	Joe Rodon	Franck Tabanou	Neil Taylor	Stephen Kingsley	Kyle Naughton	Angel Rangel	Daniel Alfei	Connor Roberts	Liam Shephard	Sung-Yong Ki	Jack Cork	Jonjo Shelvey	Leroy Fer	Matt Grimes	Leon Britton	Jay Fulton	Gylfi Sigurdsson	Andre Ayew	Jefferson Montero	Wayne Routledge	Daniel James	Nathan Dyer	Modou Barrow	Kenji Gorre	Bafetimbi Gomis	Eder	Alberto Paloschi	Marvin Emnes","Swansea"
"3141","2015","1","draw","Francesco Guidolin","Crystal Palace","home","	Lukasz Fabianski	Kristoffer Nordfeldt	Gerhard Tremmel	Josh Vickers	Federico Fernandez	Ashley Williams	Jordi Amat	Kyle Bartley	Joe Rodon	Franck Tabanou	Neil Taylor	Stephen Kingsley	Kyle Naughton	Angel Rangel	Daniel Alfei	Connor Roberts	Liam Shephard	Sung-Yong Ki	Jack Cork	Jonjo Shelvey	Leroy Fer	Matt Grimes	Leon Britton	Jay Fulton	Gylfi Sigurdsson	Andre Ayew	Jefferson Montero	Wayne Routledge	Daniel James	Nathan Dyer	Modou Barrow	Kenji Gorre	Bafetimbi Gomis	Eder	Alberto Paloschi	Marvin Emnes","Swansea"
"3142","2015","0","lose","Francesco Guidolin","Southampton","home","	Lukasz Fabianski	Kristoffer Nordfeldt	Gerhard Tremmel	Josh Vickers	Federico Fernandez	Ashley Williams	Jordi Amat	Kyle Bartley	Joe Rodon	Franck Tabanou	Neil Taylor	Stephen Kingsley	Kyle Naughton	Angel Rangel	Daniel Alfei	Connor Roberts	Liam Shephard	Sung-Yong Ki	Jack Cork	Jonjo Shelvey	Leroy Fer	Matt Grimes	Leon Britton	Jay Fulton	Gylfi Sigurdsson	Andre Ayew	Jefferson Montero	Wayne Routledge	Daniel James	Nathan Dyer	Modou Barrow	Kenji Gorre	Bafetimbi Gomis	Eder	Alberto Paloschi	Marvin Emnes","Swansea"
"3143","2015","0","lose","Francesco Guidolin","Spurs","away","	Lukasz Fabianski	Kristoffer Nordfeldt	Gerhard Tremmel	Josh Vickers	Federico Fernandez	Ashley Williams	Jordi Amat	Kyle Bartley	Joe Rodon	Franck Tabanou	Neil Taylor	Stephen Kingsley	Kyle Naughton	Angel Rangel	Daniel Alfei	Connor Roberts	Liam Shephard	Sung-Yong Ki	Jack Cork	Jonjo Shelvey	Leroy Fer	Matt Grimes	Leon Britton	Jay Fulton	Gylfi Sigurdsson	Andre Ayew	Jefferson Montero	Wayne Routledge	Daniel James	Nathan Dyer	Modou Barrow	Kenji Gorre	Bafetimbi Gomis	Eder	Alberto Paloschi	Marvin Emnes","Swansea"
"3144","2015","3","win","Alan Curtis","Arsenal","away","	Lukasz Fabianski	Kristoffer Nordfeldt	Gerhard Tremmel	Josh Vickers	Federico Fernandez	Ashley Williams	Jordi Amat	Kyle Bartley	Joe Rodon	Franck Tabanou	Neil Taylor	Stephen Kingsley	Kyle Naughton	Angel Rangel	Daniel Alfei	Connor Roberts	Liam Shephard	Sung-Yong Ki	Jack Cork	Jonjo Shelvey	Leroy Fer	Matt Grimes	Leon Britton	Jay Fulton	Gylfi Sigurdsson	Andre Ayew	Jefferson Montero	Wayne Routledge	Daniel James	Nathan Dyer	Modou Barrow	Kenji Gorre	Bafetimbi Gomis	Eder	Alberto Paloschi	Marvin Emnes","Swansea"
"3145","2015","3","win","Alan Curtis","Norwich","home","	Lukasz Fabianski	Kristoffer Nordfeldt	Gerhard Tremmel	Josh Vickers	Federico Fernandez	Ashley Williams	Jordi Amat	Kyle Bartley	Joe Rodon	Franck Tabanou	Neil Taylor	Stephen Kingsley	Kyle Naughton	Angel Rangel	Daniel Alfei	Connor Roberts	Liam Shephard	Sung-Yong Ki	Jack Cork	Jonjo Shelvey	Leroy Fer	Matt Grimes	Leon Britton	Jay Fulton	Gylfi Sigurdsson	Andre Ayew	Jefferson Montero	Wayne Routledge	Daniel James	Nathan Dyer	Modou Barrow	Kenji Gorre	Bafetimbi Gomis	Eder	Alberto Paloschi	Marvin Emnes","Swansea"
"3146","2015","0","lose","Alan Curtis","Bournemouth","away","	Lukasz Fabianski	Kristoffer Nordfeldt	Gerhard Tremmel	Josh Vickers	Federico Fernandez	Ashley Williams	Jordi Amat	Kyle Bartley	Joe Rodon	Franck Tabanou	Neil Taylor	Stephen Kingsley	Kyle Naughton	Angel Rangel	Daniel Alfei	Connor Roberts	Liam Shephard	Sung-Yong Ki	Jack Cork	Jonjo Shelvey	Leroy Fer	Matt Grimes	Leon Britton	Jay Fulton	Gylfi Sigurdsson	Andre Ayew	Jefferson Montero	Wayne Routledge	Daniel James	Nathan Dyer	Modou Barrow	Kenji Gorre	Bafetimbi Gomis	Eder	Alberto Paloschi	Marvin Emnes","Swansea"
"3147","2015","3","win","Francesco Guidolin","Aston Villa","home","	Lukasz Fabianski	Kristoffer Nordfeldt	Gerhard Tremmel	Josh Vickers	Federico Fernandez	Ashley Williams	Jordi Amat	Kyle Bartley	Joe Rodon	Franck Tabanou	Neil Taylor	Stephen Kingsley	Kyle Naughton	Angel Rangel	Daniel Alfei	Connor Roberts	Liam Shephard	Sung-Yong Ki	Jack Cork	Jonjo Shelvey	Leroy Fer	Matt Grimes	Leon Britton	Jay Fulton	Gylfi Sigurdsson	Andre Ayew	Jefferson Montero	Wayne Routledge	Daniel James	Nathan Dyer	Modou Barrow	Kenji Gorre	Bafetimbi Gomis	Eder	Alberto Paloschi	Marvin Emnes","Swansea"
"3148","2015","1","draw","Francesco Guidolin","Stoke City","away","	Lukasz Fabianski	Kristoffer Nordfeldt	Gerhard Tremmel	Josh Vickers	Federico Fernandez	Ashley Williams	Jordi Amat	Kyle Bartley	Joe Rodon	Franck Tabanou	Neil Taylor	Stephen Kingsley	Kyle Naughton	Angel Rangel	Daniel Alfei	Connor Roberts	Liam Shephard	Sung-Yong Ki	Jack Cork	Jonjo Shelvey	Leroy Fer	Matt Grimes	Leon Britton	Jay Fulton	Gylfi Sigurdsson	Andre Ayew	Jefferson Montero	Wayne Routledge	Daniel James	Nathan Dyer	Modou Barrow	Kenji Gorre	Bafetimbi Gomis	Eder	Alberto Paloschi	Marvin Emnes","Swansea"
"3149","2015","3","win","Francesco Guidolin","Chelsea","home","	Lukasz Fabianski	Kristoffer Nordfeldt	Gerhard Tremmel	Josh Vickers	Federico Fernandez	Ashley Williams	Jordi Amat	Kyle Bartley	Joe Rodon	Franck Tabanou	Neil Taylor	Stephen Kingsley	Kyle Naughton	Angel Rangel	Daniel Alfei	Connor Roberts	Liam Shephard	Sung-Yong Ki	Jack Cork	Jonjo Shelvey	Leroy Fer	Matt Grimes	Leon Britton	Jay Fulton	Gylfi Sigurdsson	Andre Ayew	Jefferson Montero	Wayne Routledge	Daniel James	Nathan Dyer	Modou Barrow	Kenji Gorre	Bafetimbi Gomis	Eder	Alberto Paloschi	Marvin Emnes","Swansea"
"3150","2015","0","lose","Francesco Guidolin","Newcastle","away","	Lukasz Fabianski	Kristoffer Nordfeldt	Gerhard Tremmel	Josh Vickers	Federico Fernandez	Ashley Williams	Jordi Amat	Kyle Bartley	Joe Rodon	Franck Tabanou	Neil Taylor	Stephen Kingsley	Kyle Naughton	Angel Rangel	Daniel Alfei	Connor Roberts	Liam Shephard	Sung-Yong Ki	Jack Cork	Jonjo Shelvey	Leroy Fer	Matt Grimes	Leon Britton	Jay Fulton	Gylfi Sigurdsson	Andre Ayew	Jefferson Montero	Wayne Routledge	Daniel James	Nathan Dyer	Modou Barrow	Kenji Gorre	Bafetimbi Gomis	Eder	Alberto Paloschi	Marvin Emnes","Swansea"
"3151","2015","0","lose","Francesco Guidolin","Leicester","away","	Lukasz Fabianski	Kristoffer Nordfeldt	Gerhard Tremmel	Josh Vickers	Federico Fernandez	Ashley Williams	Jordi Amat	Kyle Bartley	Joe Rodon	Franck Tabanou	Neil Taylor	Stephen Kingsley	Kyle Naughton	Angel Rangel	Daniel Alfei	Connor Roberts	Liam Shephard	Sung-Yong Ki	Jack Cork	Jonjo Shelvey	Leroy Fer	Matt Grimes	Leon Britton	Jay Fulton	Gylfi Sigurdsson	Andre Ayew	Jefferson Montero	Wayne Routledge	Daniel James	Nathan Dyer	Modou Barrow	Kenji Gorre	Bafetimbi Gomis	Eder	Alberto Paloschi	Marvin Emnes","Swansea"
"3152","2015","3","win","Francesco Guidolin","Liverpool","home","	Lukasz Fabianski	Kristoffer Nordfeldt	Gerhard Tremmel	Josh Vickers	Federico Fernandez	Ashley Williams	Jordi Amat	Kyle Bartley	Joe Rodon	Franck Tabanou	Neil Taylor	Stephen Kingsley	Kyle Naughton	Angel Rangel	Daniel Alfei	Connor Roberts	Liam Shephard	Sung-Yong Ki	Jack Cork	Jonjo Shelvey	Leroy Fer	Matt Grimes	Leon Britton	Jay Fulton	Gylfi Sigurdsson	Andre Ayew	Jefferson Montero	Wayne Routledge	Daniel James	Nathan Dyer	Modou Barrow	Kenji Gorre	Bafetimbi Gomis	Eder	Alberto Paloschi	Marvin Emnes","Swansea"
"3153","2015","3","win","Francesco Guidolin","West Ham","away","	Lukasz Fabianski	Kristoffer Nordfeldt	Gerhard Tremmel	Josh Vickers	Federico Fernandez	Ashley Williams	Jordi Amat	Kyle Bartley	Joe Rodon	Franck Tabanou	Neil Taylor	Stephen Kingsley	Kyle Naughton	Angel Rangel	Daniel Alfei	Connor Roberts	Liam Shephard	Sung-Yong Ki	Jack Cork	Jonjo Shelvey	Leroy Fer	Matt Grimes	Leon Britton	Jay Fulton	Gylfi Sigurdsson	Andre Ayew	Jefferson Montero	Wayne Routledge	Daniel James	Nathan Dyer	Modou Barrow	Kenji Gorre	Bafetimbi Gomis	Eder	Alberto Paloschi	Marvin Emnes","Swansea"
"3154","2015","1","draw","Francesco Guidolin","Manchester City","home","	Lukasz Fabianski	Kristoffer Nordfeldt	Gerhard Tremmel	Josh Vickers	Federico Fernandez	Ashley Williams	Jordi Amat	Kyle Bartley	Joe Rodon	Franck Tabanou	Neil Taylor	Stephen Kingsley	Kyle Naughton	Angel Rangel	Daniel Alfei	Connor Roberts	Liam Shephard	Sung-Yong Ki	Jack Cork	Jonjo Shelvey	Leroy Fer	Matt Grimes	Leon Britton	Jay Fulton	Gylfi Sigurdsson	Andre Ayew	Jefferson Montero	Wayne Routledge	Daniel James	Nathan Dyer	Modou Barrow	Kenji Gorre	Bafetimbi Gomis	Eder	Alberto Paloschi	Marvin Emnes","Swansea"
"3155","2015","1","draw","Quique Flores","Everton","away","	Costel Pantilimon	Giedrius Arlauskis	Heurelho Gomes	Rene Gilmartin	Luke Simpson	Miguel Britos	Sebastian Prodl	Essaid Belkalem	Gabriele Angella	Nathan Ake	Joel Ekstrand	Craig Cathcart	Tom Hoban	Miguel Layun	Jose Holebas	Daniel Pudil	Allan Nyom	Juan Carlos Paredes	Mario Suarez	Etienne Capoue	Valon Behrami	Ben Watson	Adlene Guedioura	Sean Murray	Connor Smith	Ikechi Anya	Lloyd Dyer	Almen Abdi	Jose Manuel Jurado	Nordin Amrabat	Steven Berghuis	Victor Ibarbo	Alessandro Diamanti	Fernando Forestieri	Troy Deeney	Obbi Oulare	Matej Vydra	Odion Ighalo	Uche Ikpeazu","Watford"
"3156","2015","1","draw","Quique Flores","West Brom","home","	Costel Pantilimon	Giedrius Arlauskis	Heurelho Gomes	Rene Gilmartin	Luke Simpson	Miguel Britos	Sebastian Prodl	Essaid Belkalem	Gabriele Angella	Nathan Ake	Joel Ekstrand	Craig Cathcart	Tom Hoban	Miguel Layun	Jose Holebas	Daniel Pudil	Allan Nyom	Juan Carlos Paredes	Mario Suarez	Etienne Capoue	Valon Behrami	Ben Watson	Adlene Guedioura	Sean Murray	Connor Smith	Ikechi Anya	Lloyd Dyer	Almen Abdi	Jose Manuel Jurado	Nordin Amrabat	Steven Berghuis	Victor Ibarbo	Alessandro Diamanti	Fernando Forestieri	Troy Deeney	Obbi Oulare	Matej Vydra	Odion Ighalo	Uche Ikpeazu","Watford"
"3157","2015","1","draw","Quique Flores","Southampton","home","	Costel Pantilimon	Giedrius Arlauskis	Heurelho Gomes	Rene Gilmartin	Luke Simpson	Miguel Britos	Sebastian Prodl	Essaid Belkalem	Gabriele Angella	Nathan Ake	Joel Ekstrand	Craig Cathcart	Tom Hoban	Miguel Layun	Jose Holebas	Daniel Pudil	Allan Nyom	Juan Carlos Paredes	Mario Suarez	Etienne Capoue	Valon Behrami	Ben Watson	Adlene Guedioura	Sean Murray	Connor Smith	Ikechi Anya	Lloyd Dyer	Almen Abdi	Jose Manuel Jurado	Nordin Amrabat	Steven Berghuis	Victor Ibarbo	Alessandro Diamanti	Fernando Forestieri	Troy Deeney	Obbi Oulare	Matej Vydra	Odion Ighalo	Uche Ikpeazu","Watford"
"3158","2015","0","lose","Quique Flores","Manchester City","away","	Costel Pantilimon	Giedrius Arlauskis	Heurelho Gomes	Rene Gilmartin	Luke Simpson	Miguel Britos	Sebastian Prodl	Essaid Belkalem	Gabriele Angella	Nathan Ake	Joel Ekstrand	Craig Cathcart	Tom Hoban	Miguel Layun	Jose Holebas	Daniel Pudil	Allan Nyom	Juan Carlos Paredes	Mario Suarez	Etienne Capoue	Valon Behrami	Ben Watson	Adlene Guedioura	Sean Murray	Connor Smith	Ikechi Anya	Lloyd Dyer	Almen Abdi	Jose Manuel Jurado	Nordin Amrabat	Steven Berghuis	Victor Ibarbo	Alessandro Diamanti	Fernando Forestieri	Troy Deeney	Obbi Oulare	Matej Vydra	Odion Ighalo	Uche Ikpeazu","Watford"
"3159","2015","3","win","Quique Flores","Swansea","home","	Costel Pantilimon	Giedrius Arlauskis	Heurelho Gomes	Rene Gilmartin	Luke Simpson	Miguel Britos	Sebastian Prodl	Essaid Belkalem	Gabriele Angella	Nathan Ake	Joel Ekstrand	Craig Cathcart	Tom Hoban	Miguel Layun	Jose Holebas	Daniel Pudil	Allan Nyom	Juan Carlos Paredes	Mario Suarez	Etienne Capoue	Valon Behrami	Ben Watson	Adlene Guedioura	Sean Murray	Connor Smith	Ikechi Anya	Lloyd Dyer	Almen Abdi	Jose Manuel Jurado	Nordin Amrabat	Steven Berghuis	Victor Ibarbo	Alessandro Diamanti	Fernando Forestieri	Troy Deeney	Obbi Oulare	Matej Vydra	Odion Ighalo	Uche Ikpeazu","Watford"
"3160","2015","3","win","Quique Flores","Newcastle","away","	Costel Pantilimon	Giedrius Arlauskis	Heurelho Gomes	Rene Gilmartin	Luke Simpson	Miguel Britos	Sebastian Prodl	Essaid Belkalem	Gabriele Angella	Nathan Ake	Joel Ekstrand	Craig Cathcart	Tom Hoban	Miguel Layun	Jose Holebas	Daniel Pudil	Allan Nyom	Juan Carlos Paredes	Mario Suarez	Etienne Capoue	Valon Behrami	Ben Watson	Adlene Guedioura	Sean Murray	Connor Smith	Ikechi Anya	Lloyd Dyer	Almen Abdi	Jose Manuel Jurado	Nordin Amrabat	Steven Berghuis	Victor Ibarbo	Alessandro Diamanti	Fernando Forestieri	Troy Deeney	Obbi Oulare	Matej Vydra	Odion Ighalo	Uche Ikpeazu","Watford"
"3161","2015","0","lose","Quique Flores","Crystal Palace","home","	Costel Pantilimon	Giedrius Arlauskis	Heurelho Gomes	Rene Gilmartin	Luke Simpson	Miguel Britos	Sebastian Prodl	Essaid Belkalem	Gabriele Angella	Nathan Ake	Joel Ekstrand	Craig Cathcart	Tom Hoban	Miguel Layun	Jose Holebas	Daniel Pudil	Allan Nyom	Juan Carlos Paredes	Mario Suarez	Etienne Capoue	Valon Behrami	Ben Watson	Adlene Guedioura	Sean Murray	Connor Smith	Ikechi Anya	Lloyd Dyer	Almen Abdi	Jose Manuel Jurado	Nordin Amrabat	Steven Berghuis	Victor Ibarbo	Alessandro Diamanti	Fernando Forestieri	Troy Deeney	Obbi Oulare	Matej Vydra	Odion Ighalo	Uche Ikpeazu","Watford"
"3162","2015","1","draw","Quique Flores","Bournemouth","away","	Costel Pantilimon	Giedrius Arlauskis	Heurelho Gomes	Rene Gilmartin	Luke Simpson	Miguel Britos	Sebastian Prodl	Essaid Belkalem	Gabriele Angella	Nathan Ake	Joel Ekstrand	Craig Cathcart	Tom Hoban	Miguel Layun	Jose Holebas	Daniel Pudil	Allan Nyom	Juan Carlos Paredes	Mario Suarez	Etienne Capoue	Valon Behrami	Ben Watson	Adlene Guedioura	Sean Murray	Connor Smith	Ikechi Anya	Lloyd Dyer	Almen Abdi	Jose Manuel Jurado	Nordin Amrabat	Steven Berghuis	Victor Ibarbo	Alessandro Diamanti	Fernando Forestieri	Troy Deeney	Obbi Oulare	Matej Vydra	Odion Ighalo	Uche Ikpeazu","Watford"
"3163","2015","0","lose","Quique Flores","Arsenal","home","	Costel Pantilimon	Giedrius Arlauskis	Heurelho Gomes	Rene Gilmartin	Luke Simpson	Miguel Britos	Sebastian Prodl	Essaid Belkalem	Gabriele Angella	Nathan Ake	Joel Ekstrand	Craig Cathcart	Tom Hoban	Miguel Layun	Jose Holebas	Daniel Pudil	Allan Nyom	Juan Carlos Paredes	Mario Suarez	Etienne Capoue	Valon Behrami	Ben Watson	Adlene Guedioura	Sean Murray	Connor Smith	Ikechi Anya	Lloyd Dyer	Almen Abdi	Jose Manuel Jurado	Nordin Amrabat	Steven Berghuis	Victor Ibarbo	Alessandro Diamanti	Fernando Forestieri	Troy Deeney	Obbi Oulare	Matej Vydra	Odion Ighalo	Uche Ikpeazu","Watford"
"3164","2015","3","win","Quique Flores","Stoke City","away","	Costel Pantilimon	Giedrius Arlauskis	Heurelho Gomes	Rene Gilmartin	Luke Simpson	Miguel Britos	Sebastian Prodl	Essaid Belkalem	Gabriele Angella	Nathan Ake	Joel Ekstrand	Craig Cathcart	Tom Hoban	Miguel Layun	Jose Holebas	Daniel Pudil	Allan Nyom	Juan Carlos Paredes	Mario Suarez	Etienne Capoue	Valon Behrami	Ben Watson	Adlene Guedioura	Sean Murray	Connor Smith	Ikechi Anya	Lloyd Dyer	Almen Abdi	Jose Manuel Jurado	Nordin Amrabat	Steven Berghuis	Victor Ibarbo	Alessandro Diamanti	Fernando Forestieri	Troy Deeney	Obbi Oulare	Matej Vydra	Odion Ighalo	Uche Ikpeazu","Watford"
"3165","2015","3","win","Quique Flores","West Ham","home","	Costel Pantilimon	Giedrius Arlauskis	Heurelho Gomes	Rene Gilmartin	Luke Simpson	Miguel Britos	Sebastian Prodl	Essaid Belkalem	Gabriele Angella	Nathan Ake	Joel Ekstrand	Craig Cathcart	Tom Hoban	Miguel Layun	Jose Holebas	Daniel Pudil	Allan Nyom	Juan Carlos Paredes	Mario Suarez	Etienne Capoue	Valon Behrami	Ben Watson	Adlene Guedioura	Sean Murray	Connor Smith	Ikechi Anya	Lloyd Dyer	Almen Abdi	Jose Manuel Jurado	Nordin Amrabat	Steven Berghuis	Victor Ibarbo	Alessandro Diamanti	Fernando Forestieri	Troy Deeney	Obbi Oulare	Matej Vydra	Odion Ighalo	Uche Ikpeazu","Watford"
"3166","2015","0","lose","Quique Flores","Leicester","away","	Costel Pantilimon	Giedrius Arlauskis	Heurelho Gomes	Rene Gilmartin	Luke Simpson	Miguel Britos	Sebastian Prodl	Essaid Belkalem	Gabriele Angella	Nathan Ake	Joel Ekstrand	Craig Cathcart	Tom Hoban	Miguel Layun	Jose Holebas	Daniel Pudil	Allan Nyom	Juan Carlos Paredes	Mario Suarez	Etienne Capoue	Valon Behrami	Ben Watson	Adlene Guedioura	Sean Murray	Connor Smith	Ikechi Anya	Lloyd Dyer	Almen Abdi	Jose Manuel Jurado	Nordin Amrabat	Steven Berghuis	Victor Ibarbo	Alessandro Diamanti	Fernando Forestieri	Troy Deeney	Obbi Oulare	Matej Vydra	Odion Ighalo	Uche Ikpeazu","Watford"
